device_equip_type,device_eq_description,device_vendor,device_model,device_serial_number,device_ip,device_version_summary,device_mgmt_ip,device_fw_type,device_fw_version,device_contact,device_location,device_hostname,unique_id,device_object,org_id,parent_sn,CLLI_code,collection_timestamp,target,total_eth_ports,up_eth_ports,down_eth_ports,admin_down_eth_ports,device,node_label,node_type,node_id,device_status,timestamp,device_role,_RDA_Id,count_,projectId,customerId,location_locationName,location_longitude,location_latitude,Country,State,City,device_additional_ips,family,Product_Family,product_type,__uuid
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel21,Interface,,,N5548-DR,2025-03-20T12:54:48.251229,,,,,,,,,,,2025-03-20T12:54:49.987262,,17424752900160402490c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel20,Interface,,,N5548-DR,2025-03-20T12:54:48.251009,,,,,,,,,,,2025-03-20T12:54:49.987209,,17424752900160402390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel18,Interface,,,N5548-DR,2025-03-20T12:54:48.250769,,,,,,,,,,,2025-03-20T12:54:49.987157,,17424752900160402290c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel17,Interface,,,N5548-DR,2025-03-20T12:54:48.250548,,,,,,,,,,,2025-03-20T12:54:49.987105,,17424752900160402190c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel15,Interface,,,N5548-DR,2025-03-20T12:54:48.250227,,,,,,,,,,,2025-03-20T12:54:49.987049,,17424752900160402090c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel14,Interface,,,N5548-DR,2025-03-20T12:54:48.241878,,,,,,,,,,,2025-03-20T12:54:49.986958,,17424752900160401990c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel13,Interface,,,N5548-DR,2025-03-20T12:54:48.241657,,,,,,,,,,,2025-03-20T12:54:49.986851,,17424752900160401890c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel12,Interface,,,N5548-DR,2025-03-20T12:54:48.241437,,,,,,,,,,,2025-03-20T12:54:49.986800,,17424752900160401790c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel11,Interface,,,N5548-DR,2025-03-20T12:54:48.241216,,,,,,,,,,,2025-03-20T12:54:49.986748,,17424752900160401690c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_port-channel1,Interface,,,N5548-DR,2025-03-20T12:54:48.240977,,,,,,,,,,,2025-03-20T12:54:49.986695,,17424752900160401590c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI154300PX,10.95.131.56,,10.95.131.56,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-B,10.95.131.56_mgmt0,Interface,,,N5548-DR,2025-03-20T12:54:48.240755,,,,,,,,,,,2025-03-20T12:54:49.986645,,17424752900160401490c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_vfc401,Interface,,,N5548-DR,2025-03-20T12:54:48.240534,,,,,,,,,,,2025-03-20T12:54:49.986589,,17424752900160401390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_vfc5,Interface,,,N5548-DR,2025-03-20T12:54:48.240313,,,,,,,,,,,2025-03-20T12:54:49.986523,,17424752900160401290c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_vfc4,Interface,,,N5548-DR,2025-03-20T12:54:48.240089,,,,,,,,,,,2025-03-20T12:54:49.986470,,17424752900160401190c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_vfc3,Interface,,,N5548-DR,2025-03-20T12:54:48.239851,,,,,,,,,,,2025-03-20T12:54:49.986417,,17424752900160401090c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_vfc2,Interface,,,N5548-DR,2025-03-20T12:54:48.239626,,,,,,,,,,,2025-03-20T12:54:49.986363,,17424752900160400990c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_vfc1,Interface,,,N5548-DR,2025-03-20T12:54:48.239394,,,,,,,,,,,2025-03-20T12:54:49.986312,,17424752900160400890c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/32,Interface,,,N5548-DR,2025-03-20T12:54:48.239033,,,,,,,,,,,2025-03-20T12:54:49.986259,,17424752900160400790c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/31,Interface,,,N5548-DR,2025-03-20T12:54:48.238806,,,,,,,,,,,2025-03-20T12:54:49.986204,,17424752900160400690c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/30,Interface,,,N5548-DR,2025-03-20T12:54:48.238585,,,,,,,,,,,2025-03-20T12:54:49.986146,,17424752900160400590c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/29,Interface,,,N5548-DR,2025-03-20T12:54:48.237948,,,,,,,,,,,2025-03-20T12:54:49.986089,,17424752900160400490c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/28,Interface,,,N5548-DR,2025-03-20T12:54:48.237731,,,,,,,,,,,2025-03-20T12:54:49.986030,,17424752900160400390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/26,Interface,,,N5548-DR,2025-03-20T12:54:48.237520,,,,,,,,,,,2025-03-20T12:54:49.985976,,17424752900160400290c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/25,Interface,,,N5548-DR,2025-03-20T12:54:48.237310,,,,,,,,,,,2025-03-20T12:54:49.985919,,17424752900160400190c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/18,Interface,,,N5548-DR,2025-03-20T12:54:48.237096,,,,,,,,,,,2025-03-20T12:54:49.985861,,17424752900160400090c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/17,Interface,,,N5548-DR,2025-03-20T12:54:48.236866,,,,,,,,,,,2025-03-20T12:54:49.985809,,17424752900160399990c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/12,Interface,,,N5548-DR,2025-03-20T12:54:48.236656,,,,,,,,,,,2025-03-20T12:54:49.985758,,17424752900160399890c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/9,Interface,,,N5548-DR,2025-03-20T12:54:48.236441,,,,,,,,,,,2025-03-20T12:54:49.985707,,17424752900160399790c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/5,Interface,,,N5548-DR,2025-03-20T12:54:48.236215,,,,,,,,,,,2025-03-20T12:54:49.985651,,17424752900160399690c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/4,Interface,,,N5548-DR,2025-03-20T12:54:48.234135,,,,,,,,,,,2025-03-20T12:54:49.985597,,17424752900160399590c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/3,Interface,,,N5548-DR,2025-03-20T12:54:48.233907,,,,,,,,,,,2025-03-20T12:54:49.985532,,17424752900160399490c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/2,Interface,,,N5548-DR,2025-03-20T12:54:48.233697,,,,,,,,,,,2025-03-20T12:54:49.985480,,17424752900160399390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_Ethernet1/1,Interface,,,N5548-DR,2025-03-20T12:54:48.233483,,,,,,,,,,,2025-03-20T12:54:49.985427,,17424752900160399290c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel20,Interface,,,N5548-DR,2025-03-20T12:54:48.233257,,,,,,,,,,,2025-03-20T12:54:49.985375,,17424752900160399190c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel18,Interface,,,N5548-DR,2025-03-20T12:54:48.228960,,,,,,,,,,,2025-03-20T12:54:49.985324,,17424752900160399090c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel17,Interface,,,N5548-DR,2025-03-20T12:54:48.228749,,,,,,,,,,,2025-03-20T12:54:49.985274,,17424752900160398990c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel15,Interface,,,N5548-DR,2025-03-20T12:54:48.228535,,,,,,,,,,,2025-03-20T12:54:49.985223,,17424752900160398890c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel14,Interface,,,N5548-DR,2025-03-20T12:54:48.228304,,,,,,,,,,,2025-03-20T12:54:49.985172,,17424752900160398790c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel13,Interface,,,N5548-DR,2025-03-20T12:54:48.228079,,,,,,,,,,,2025-03-20T12:54:49.985120,,17424752900160398690c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel12,Interface,,,N5548-DR,2025-03-20T12:54:48.227838,,,,,,,,,,,2025-03-20T12:54:49.985062,,17424752900160398590c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel11,Interface,,,N5548-DR,2025-03-20T12:54:48.227615,,,,,,,,,,,2025-03-20T12:54:49.985010,,17424752900160398490c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_port-channel1,Interface,,,N5548-DR,2025-03-20T12:54:48.227383,,,,,,,,,,,2025-03-20T12:54:49.984959,,17424752900160398390c6c138,1,,,,,,,,,,,,,
,Nexus5548 Chassis,Cisco Systems,N5K-C5548UP,SSI15460D73,10.95.131.55,,10.95.131.55,Cisco NX-OS,7.1(5)N1(1),who@where,snmplocation,N5548-DR-A,10.95.131.55_mgmt0,Interface,,,N5548-DR,2025-03-20T12:54:48.226996,,,,,,,,,,,2025-03-20T12:54:49.984907,,17424752900160398290c6c138,1,,,,,,,,,,,,,
,CISCO2951/K9 chassis,Cisco Systems,CISCO2951/K9,FTX1626AMMM,10.95.158.254,,10.95.158.254,Cisco IOS,15.1(4)M4,Not Available,Not Available,cfx-isr.engr.cloudfabrix.com,10.95.158.254_Loopback13,Interface,,,cfx-isr.,2025-03-20T12:54:48.217505,,,,,,,,,,,2025-03-20T12:54:49.984852,,17424752900160398190c6c138,1,,,,,,,,,,,,,
,CISCO2951/K9 chassis,Cisco Systems,CISCO2951/K9,FTX1626AMMM,10.95.158.254,,10.95.158.254,Cisco IOS,15.1(4)M4,Not Available,Not Available,cfx-isr.engr.cloudfabrix.com,10.95.158.254_Loopback1,Interface,,,cfx-isr.,2025-03-20T12:54:48.217298,,,,,,,,,,,2025-03-20T12:54:49.984800,,17424752900160398090c6c138,1,,,,,,,,,,,,,
,CISCO2951/K9 chassis,Cisco Systems,CISCO2951/K9,FTX1626AMMM,10.95.158.254,,10.95.158.254,Cisco IOS,15.1(4)M4,Not Available,Not Available,cfx-isr.engr.cloudfabrix.com,10.95.158.254_Null0,Interface,,,cfx-isr.,2025-03-20T12:54:48.217085,,,,,,,,,,,2025-03-20T12:54:49.984749,,17424752900160397990c6c138,1,,,,,,,,,,,,,
,WS-C2960S-24TS-S,Cisco Systems,WS-C2960S-24TS-S,FOC1732W3D2,10.95.158.251,,10.95.158.251,Cisco IOS,15.0(2)SE6,dev-team,"HQ-DC01-R04, Pleasanton, CA",Rack2-Switch-2.cfx.local,10.95.158.251_Null0,Interface,,,Rack2-Sw,2025-03-20T12:54:48.216859,,,,,,,,,,,2025-03-20T12:54:49.984696,,17424752900160397890c6c138,1,,,,,,,,,,,,,
,WS-C2960S-24TS-S,Cisco Systems,WS-C2960S-24TS-S,FOC1732W3D2,10.95.158.251,,10.95.158.251,Cisco IOS,15.0(2)SE6,dev-team,"HQ-DC01-R04, Pleasanton, CA",Rack2-Switch-2.cfx.local,10.95.158.251_GigabitEthernet0/19,Interface,,,Rack2-Sw,2025-03-20T12:54:48.216647,,,,,,,,,,,2025-03-20T12:54:49.984642,,17424752900160397790c6c138,1,,,,,,,,,,,,,
,WS-C3650-48PQ-E,Cisco Systems,WS-C3650-48PQ-E,FDO2106E06M,10.95.158.83,,10.95.158.83,Cisco IOS,16.12.5prd2,Not Available,Not Available,cisco-rack-01,10.95.158.83_StackSub-St2-2,Interface,,,cisco-ra,2025-03-20T12:54:48.216436,,,,,,,,,,,2025-03-20T12:54:49.984587,,17424752900160397690c6c138,1,,,,,,,,,,,,,
,WS-C3650-48PQ-E,Cisco Systems,WS-C3650-48PQ-E,FDO2106E06M,10.95.158.83,,10.95.158.83,Cisco IOS,16.12.5prd2,Not Available,Not Available,cisco-rack-01,10.95.158.83_StackSub-St2-1,Interface,,,cisco-ra,2025-03-20T12:54:48.216226,,,,,,,,,,,2025-03-20T12:54:49.984518,,17424752900160397590c6c138,1,,,,,,,,,,,,,
,WS-C3650-48PQ-E,Cisco Systems,WS-C3650-48PQ-E,FDO2106E06M,10.95.158.83,,10.95.158.83,Cisco IOS,16.12.5prd2,Not Available,Not Available,cisco-rack-01,10.95.158.83_Null0,Interface,,,cisco-ra,2025-03-20T12:54:48.216016,,,,,,,,,,,2025-03-20T12:54:49.984465,,17424752900160397490c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_vfc123,Interface,,,cfx-cisc,2025-03-20T12:54:48.215793,,,,,,,,,,,2025-03-20T12:54:49.984413,,17424752900160397390c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/26,Interface,,,cfx-cisc,2025-03-20T12:54:48.215584,,,,,,,,,,,2025-03-20T12:54:49.984363,,17424752900160397290c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/25,Interface,,,cfx-cisc,2025-03-20T12:54:48.215372,,,,,,,,,,,2025-03-20T12:54:49.984311,,17424752900160397190c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/24,Interface,,,cfx-cisc,2025-03-20T12:54:48.215134,,,,,,,,,,,2025-03-20T12:54:49.984259,,17424752900160397090c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/23,Interface,,,cfx-cisc,2025-03-20T12:54:48.214905,,,,,,,,,,,2025-03-20T12:54:49.984207,,17424752900160396990c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/22,Interface,,,cfx-cisc,2025-03-20T12:54:48.214686,,,,,,,,,,,2025-03-20T12:54:49.984155,,17424752900160396890c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/21,Interface,,,cfx-cisc,2025-03-20T12:54:48.214437,,,,,,,,,,,2025-03-20T12:54:49.984102,,17424752900160396790c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/20,Interface,,,cfx-cisc,2025-03-20T12:54:48.211747,,,,,,,,,,,2025-03-20T12:54:49.984050,,17424752900160396690c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/19,Interface,,,cfx-cisc,2025-03-20T12:54:48.211543,,,,,,,,,,,2025-03-20T12:54:49.983998,,17424752900160396590c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/18,Interface,,,cfx-cisc,2025-03-20T12:54:48.211339,,,,,,,,,,,2025-03-20T12:54:49.983947,,17424752900160396490c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/17,Interface,,,cfx-cisc,2025-03-20T12:54:48.211129,,,,,,,,,,,2025-03-20T12:54:49.983895,,17424752900160396390c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/16,Interface,,,cfx-cisc,2025-03-20T12:54:48.210904,,,,,,,,,,,2025-03-20T12:54:49.983837,,17424752900160396290c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/15,Interface,,,cfx-cisc,2025-03-20T12:54:48.210695,,,,,,,,,,,2025-03-20T12:54:49.983785,,17424752900160396190c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/14,Interface,,,cfx-cisc,2025-03-20T12:54:48.210483,,,,,,,,,,,2025-03-20T12:54:49.983732,,17424752900160396090c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/13,Interface,,,cfx-cisc,2025-03-20T12:54:48.210237,,,,,,,,,,,2025-03-20T12:54:49.983679,,17424752900160395990c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/12,Interface,,,cfx-cisc,2025-03-20T12:54:48.208965,,,,,,,,,,,2025-03-20T12:54:49.983625,,17424752900160395890c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/11,Interface,,,cfx-cisc,2025-03-20T12:54:48.208734,,,,,,,,,,,2025-03-20T12:54:49.983571,,17424752900160395790c6c138,1,,,,,,,,,,,,,
,Nexus 56128P Chassis,Cisco Systems,N5K-C56128P,FOC2121R4P2,10.95.158.82,,10.95.158.82,Cisco NX-OS,7.3(3)N1(1),who@where,snmplocation,cfx-cisco-rack-02,10.95.158.82_Ethernet2/10,Interface,,,cfx-cisc,2025-03-20T12:54:48.208296,,,,,,,,,,,2025-03-20T12:54:49.983505,,17424752900160395690c6c138,1,,,,,,,,,,,,,
